date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:51	153387/153387	---M--	200	added ('OK')	image/jpeg	etag:%224ae9021c6c44523703f8a4ae84da1ebe%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64d3626d34cca03f258d8696_Branding.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64d3626d34cca03f258d8696_Branding.jpg	(from https://musemind.agency/about-us)
11:06:52	137875/137875	---M--	200	added ('OK')	image/jpeg	etag:%22e9c580a467056fe081b91785c5b99aae%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64d205c49886311dd3d026e2_webflow-menu.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64d205c49886311dd3d026e2_webflow-menu.jpg	(from https://musemind.agency/about-us)
11:06:52	73189/73189	---M--	200	added ('OK')	image/jpeg	etag:%2253d1fec569a0eb7ebcd2580cc9028dce%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64d2062fddc3026cd20861ac_mvp.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64d2062fddc3026cd20861ac_mvp.jpg	(from https://musemind.agency/about-us)
11:06:54	184513/184513	---M--	200	added ('OK')	image/jpeg	etag:%2241651de0cb97384a1434e5185e28ff50%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64d203889efc2204f955ed48_sass.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64d203889efc2204f955ed48_sass.jpg	(from https://musemind.agency/about-us)
11:06:54	84050/84050	---M--	200	added ('OK')	image/jpeg	etag:%2221dd5b08026b3298568c2e89782c330c%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64d2079a1155224d65ad119c_mobile%20design.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64d2079a1155224d65ad119c_mobile%20design.jpg	(from https://musemind.agency/about-us)
11:06:56	153330/153330	---M--	200	added ('OK')	image/png	etag:%22ee911cd1f7558b943319532437d5c49e%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65263ffad923b93fe260e47b_design-system-services.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65263ffad923b93fe260e47b_design-system-services.png	(from https://musemind.agency/about-us)
11:06:57	203055/203055	---M--	200	added ('OK')	image/jpeg	etag:%2271611b7932c69c828973aaea1e609786%22	https://assets-global.website-files.com/643f7373d3f6653157617339/652681ab8ea365a401a7693c_musemind-ui-ux-design-agency.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/652681ab8ea365a401a7693c_musemind-ui-ux-design-agency.jpg	(from https://musemind.agency/about-us)
11:06:58	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2003%20Feb%202024%2005:36:58%20GMT	https://musemind.agency/client-review	G:/httrack/port4/musemind.agency/client-review	(from https://musemind.agency/about-us)
11:06:58	237236/237236	---M--	200	added ('OK')	image/png	etag:%225827499f8aac40f1ee96f040952fa69b%22	https://assets-global.website-files.com/643f7373d3f6653157617339/644a1c92b49983ca116cd5f2_Rectangle%2017714.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/644a1c92b49983ca116cd5f2_Rectangle%2017714.png	(from https://musemind.agency/about-us)
11:06:58	1769016/1769016	---M--	200	added ('OK')	image/png	etag:%22757f712a6e731454218c697a260bc171%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64dc91a43ec6291b9025c347_3D%20Component.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64dc91a43ec6291b9025c347_3D%20Component.png	(from https://musemind.agency/about-us)
11:06:59	6474/6474	---M--	200	added ('OK')	image/png	etag:%225f26d3dd807c774eb1434e0996441689%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506943c017d69e73cfd874c_William%20lowe.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506943c017d69e73cfd874c_William%20lowe.png	(from https://musemind.agency/about-us)
11:07:00	6640/6640	---M--	200	added ('OK')	image/png	etag:%22b2c8c212a068f7615bac9d3d4b7bdcf5%22	https://assets-global.website-files.com/643f7373d3f6653157617339/650694bb8898be51691522c3_Ewen.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/650694bb8898be51691522c3_Ewen.png	(from https://musemind.agency/about-us)
11:07:01	6081/6081	---M--	200	added ('OK')	image/png	etag:%22611a1a09b44f1e771830730346c1e5a1%22	https://assets-global.website-files.com/643f7373d3f6653157617339/650695d04dbf8fc5d0eab4c3_Nedin.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/650695d04dbf8fc5d0eab4c3_Nedin.png	(from https://musemind.agency/about-us)
11:07:02	2103/2103	---M--	200	added ('OK')	image/png	etag:%22a867c6aadd9b8c686b1cb9f49c07464b%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761e4ef9625292ac52ba_SELITON.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761e4ef9625292ac52ba_SELITON.png	(from https://musemind.agency/about-us)
11:07:02	1938/1938	---M--	200	added ('OK')	image/png	etag:%223b60c03ff8034e828788da7049acafeb%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761e84ac02253cff1b69_ondeck.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761e84ac02253cff1b69_ondeck.png	(from https://musemind.agency/about-us)
11:07:03	2462/2462	---M--	200	added ('OK')	image/png	etag:%22159001c13fd712970e0aff4dadf142f0%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761e107238bf788fde75_sabersim.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761e107238bf788fde75_sabersim.png	(from https://musemind.agency/about-us)
11:07:04	2235/2235	---M--	200	added ('OK')	image/png	etag:%2204f6924c6d30055e4360c7a02b59c10b%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761eef3d3e0c85273a4f_onelinl.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761eef3d3e0c85273a4f_onelinl.png	(from https://musemind.agency/about-us)
11:07:05	1276/1276	---M--	200	added ('OK')	image/png	etag:%223343f9db31f376f9f14ab8a25fcd449f%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761e4dbf8fc5d0d64102_peel.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761e4dbf8fc5d0d64102_peel.png	(from https://musemind.agency/about-us)
11:07:06	2521/2521	---M--	200	added ('OK')	image/png	etag:%223cf7b90c142613ef3521d2ca6fd127d8%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761e45fb7fdc0aab5cfb_wardobe.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761e45fb7fdc0aab5cfb_wardobe.png	(from https://musemind.agency/about-us)
11:07:07	2188/2188	---M--	200	added ('OK')	image/png	etag:%22fdda057b46d85d14f0bcc8eeca2cda4a%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6501538c9e1eb2f80ca2bcdc_Company%3Dinks.ai.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6501538c9e1eb2f80ca2bcdc_Company=inks.ai.png	(from https://musemind.agency/about-us)
11:07:08	3313/3313	---M--	200	added ('OK')	image/png	etag:%22128c55813ff8b908ba6ce84f96d4f742%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506761edd20d1e0f8253fa9_panthre.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506761edd20d1e0f8253fa9_panthre.png	(from https://musemind.agency/about-us)
11:07:09	2493/2493	---M--	200	added ('OK')	image/png	etag:%22901e5b250c774f2b1b921261569b4f86%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6506768364ee640218ce21e6_cissdm.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6506768364ee640218ce21e6_cissdm.png	(from https://musemind.agency/about-us)
11:07:10	1796/1796	---M--	200	added ('OK')	image/png	etag:%228f7ecd9940fbc645ae6b41b2c251cd83%22	https://assets-global.website-files.com/643f7373d3f6653157617339/650676838eaeb28e204012bb_helpful.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/650676838eaeb28e204012bb_helpful.png	(from https://musemind.agency/about-us)
11:07:10	472384/472384	---M--	200	added ('OK')	image/png	etag:%22ceeaa2931e669f8f62773ba521262a03%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65a67cc6a52043fdbaf05e77_Contact%20Bg.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65a67cc6a52043fdbaf05e77_Contact%20Bg.png	(from https://musemind.agency/about-us)
11:07:10	3277/3277	---M--	200	added ('OK')	image/png	etag:%2283df9b970139dfd2b41b28e6673bb894%22	https://assets-global.website-files.com/643f7373d3f6653157617339/659037beb047557f61fb7e30_Clutch%20logo.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/659037beb047557f61fb7e30_Clutch%20logo.png	(from https://musemind.agency/about-us)
11:07:10	3089/3089	---M--	200	added ('OK')	image/png	etag:%22316ebd942cfda6f99ffb6a08ae4232f6%22	https://assets-global.website-files.com/643f7373d3f6653157617339/659037be2f3b272e256005df_Dribble%20logo.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/659037be2f3b272e256005df_Dribble%20logo.png	(from https://musemind.agency/about-us)
11:07:10	2873/2873	---M--	200	added ('OK')	image/png	etag:%22b407dfb08122888772cf49a0b76ab6eb%22	https://assets-global.website-files.com/643f7373d3f6653157617339/659037be3fcec21648cdf71f_Goodfirms%20logo.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/659037be3fcec21648cdf71f_Goodfirms%20logo.png	(from https://musemind.agency/about-us)
11:07:11	3545/3545	---M--	200	added ('OK')	image/png	etag:%222c380398008fe53f078f4137fa6049b3%22	https://assets-global.website-files.com/643f7373d3f6653157617339/659037beff862aa0bc792288_Design%20Rush.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/659037beff862aa0bc792288_Design%20Rush.png	(from https://musemind.agency/about-us)
11:07:11	2835/2835	---M--	200	added ('OK')	image/png	etag:%22719d31ae7d0d4be7f0ca84edc81efddb%22	https://assets-global.website-files.com/643f7373d3f6653157617339/659037be88fbae0751e81653_Behance%20logo.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/659037be88fbae0751e81653_Behance%20logo.png	(from https://musemind.agency/about-us)
11:07:12	2371/2371	---M--	200	added ('OK')	image/png	etag:%22b04726fa504214ae188f2a33d999a25e%22	https://assets-global.website-files.com/643f7373d3f6653157617339/659037bee6f0cbe17a5ce9dd_Webflow%20logo.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/659037bee6f0cbe17a5ce9dd_Webflow%20logo.png	(from https://musemind.agency/about-us)
11:07:13	239/239	---M--	200	added ('OK')	image/png	etag:%22c33885d63d6f22abcbf3d80a8ea055e5%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65903686c4c1c4b70cad24b3_facebook.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65903686c4c1c4b70cad24b3_facebook.png	(from https://musemind.agency/about-us)
11:07:14	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=643f7373d3f6653157617339	G:/httrack/port4/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c88296.js	(from https://musemind.agency/about-us)
11:07:14	1046680/1046680	---M-Z	200	added ('OK')	text/javascript	etag:%224e1b772e8832012fd2ed5807b6c89472%22	https://assets-global.website-files.com/643f7373d3f6653157617339/js/muse-mind.ea45dcd88.js	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/js/muse-mind.ea45dcd88.js	(from https://musemind.agency/about-us)
11:07:14	13321/13321	---M-Z	200	added ('OK')	application/javascript	etag:W/%223409-w9Y03eyVWdhcmN83QS4sGpke7HE%22	https://cdn.jsdelivr.net/gh/studio-freight/lenis@0.2.28/bundled/lenis.js	G:/httrack/port4/cdn.jsdelivr.net/gh/studio-freight/lenis@0.2.28/bundled/lenis.js	(from https://musemind.agency/about-us)
11:07:15	87533/87533	---M-Z	200	added ('OK')	application/javascript	etag:W/%22155ed-7khZLR//lS/PBs4LZm7UeFSTr9w%22	https://cdn.jsdelivr.net/npm/jquery@3/dist/jquery.min.js	G:/httrack/port4/cdn.jsdelivr.net/npm/jquery@3/dist/jquery.min.js	(from https://musemind.agency/about-us)
11:07:15	143706/143706	---M-Z	200	added ('OK')	application/javascript	etag:W/%222315a-9NyNRghnOcWBIRhbLQ9OGQcQ8Rs%22	https://cdn.jsdelivr.net/npm/swiper@8/swiper-bundle.min.js	G:/httrack/port4/cdn.jsdelivr.net/npm/swiper@8/swiper-bundle.min.js	(from https://musemind.agency/about-us)
11:07:16	8833/8833	---M-Z	200	added ('OK')	application/javascript	etag:%225eb0402f-2281%22	https://cdnjs.cloudflare.com/ajax/libs/waypoints/4.0.0/jquery.waypoints.min.js	G:/httrack/port4/cdnjs.cloudflare.com/ajax/libs/waypoints/4.0.0/jquery.waypoints.min.js	(from https://musemind.agency/about-us)
11:07:16	2182/2182	---M-Z	200	added ('OK')	application/javascript	etag:W/%22886-SmDj8mzzb61fCHfcLF+f3ayx9d0%22	https://cdn.jsdelivr.net/npm/jquery.counterup@2.1.0/jquery.counterup.min.js	G:/httrack/port4/cdn.jsdelivr.net/npm/jquery.counterup@2.1.0/jquery.counterup.min.js	(from https://musemind.agency/about-us)
11:07:16	203/203	---M--	200	added ('OK')	image/png	etag:%2289bc279712da6205ebcff69cb8f4617f%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65844832df37fcb3768b70dc_short_down.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65844832df37fcb3768b70dc_short_down.png	(from https://musemind.agency/services/ui-ux-design)
11:07:16	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2003%20Feb%202024%2005:37:17%20GMT	https://musemind.agency/	G:/httrack/port4/musemind.agency/index.html	(from https://musemind.agency/about-us)
11:07:18	243498/243498	---M--	200	added ('OK')	image/jpeg	etag:%22092898fdb9d1f4fb220e3be6521161bb%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6577042f27bec8fa454550a9_Group%201171277569.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6577042f27bec8fa454550a9_Group%201171277569.jpg	(from https://musemind.agency/services/ui-ux-design)
11:07:19	205699/205699	---M--	200	added ('OK')	image/png	etag:%22c4a5347fc8a506bb8420e0cd1be9166a%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b74a6418c0ed90763caa17_uix%20cta.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b74a6418c0ed90763caa17_uix%20cta.png	(from https://musemind.agency/services/ui-ux-design)
11:07:20	46834/46834	---M--	200	added ('OK')	image/jpeg	etag:%227b9b9377e03c05280ea338e473bfae33%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8fea6edf116104a6c5c92_saas-ux-audit.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8fea6edf116104a6c5c92_saas-ux-audit.jpg	(from https://musemind.agency/services/ui-ux-design)
11:07:20	54915/54915	---M--	200	added ('OK')	image/jpeg	etag:%22bce09c9d4050e94c83ee5f06086baedf%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8fe9a94e25da8f09481d9_saas-ux-design.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8fe9a94e25da8f09481d9_saas-ux-design.jpg	(from https://musemind.agency/services/ui-ux-design)
11:07:21	49196/49196	---M--	200	added ('OK')	image/jpeg	etag:%221e9b7b15d582b1f75284fddd06a85a46%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8f7def5c1841e8c372208_data-visualization.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8f7def5c1841e8c372208_data-visualization.jpg	(from https://musemind.agency/services/ui-ux-design)
11:07:22	35277/35277	---M--	200	added ('OK')	image/jpeg	etag:%225f9bdcde17b45696413f459f3c6526a8%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8f7ebfac8821442c522d0_wireframe.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8f7ebfac8821442c522d0_wireframe.jpg	(from https://musemind.agency/services/ui-ux-design)
11:07:23	48213/48213	---M--	200	added ('OK')	image/jpeg	etag:%223a866d7bb7c9c2688f646706c1dde57c%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8f7eedc0602adb722d5c1_data-driven-design.jpg	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8f7eedc0602adb722d5c1_data-driven-design.jpg	(from https://musemind.agency/services/ui-ux-design)
11:07:24	36674/36674	---M--	200	added ('OK')	image/png	etag:%2287b5a78fda54f53e859084d4491e84ae%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b9d119921de7116283586a_ux-data-visualization.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b9d119921de7116283586a_ux-data-visualization.png	(from https://musemind.agency/services/ui-ux-design)
11:07:25	3530/3530	---M--	200	added ('OK')	image/png	etag:%22f12b098a3a49b49e7de8c943aa6079b1%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8ed4c7a3ef8d407071ee5_image%2011.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8ed4c7a3ef8d407071ee5_image%2011.png	(from https://musemind.agency/services/ui-ux-design)
11:07:25	88781/88781	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202024%2005:37:25%20GMT	https://musemind.agency/case-study/raisethon	G:/httrack/port4/musemind.agency/case-study/raisethon.html	(from https://musemind.agency/services/ui-ux-design)
11:07:26	202945/202945	---M--	200	added ('OK')	image/png	etag:%22cc73563417d66fc7bc526fc861260d05%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b74a65a2664d1645594757_uix%20main.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b74a65a2664d1645594757_uix%20main.png	(from https://musemind.agency/services/ui-ux-design)
11:07:27	8093/8093	---M--	200	added ('OK')	image/png	etag:%22b5b0ea95f157573274e55a1a2fb91538%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b9006522f9d10bf9b1f5a8_Joseph%20Macgregor.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b9006522f9d10bf9b1f5a8_Joseph%20Macgregor.png	(from https://musemind.agency/services/ui-ux-design)
11:07:28	1609/1609	---M--	200	added ('OK')	image/png	etag:%22db98676e6ac3bd63fe4b38a963f6cf52%22	https://assets-global.website-files.com/643f7373d3f6653157617339/64f99635786961593aecc068_clutch.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/64f99635786961593aecc068_clutch.png	(from https://musemind.agency/services/ui-ux-design)
11:07:29	7622/7622	---M--	200	added ('OK')	image/png	etag:%22381594a71731257f8293cb3a56c9249b%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b8f99f8ee1f1b30a45b333_Nedin-Hamza.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b8f99f8ee1f1b30a45b333_Nedin-Hamza.png	(from https://musemind.agency/services/ui-ux-design)
11:07:30	7567/7567	---M--	200	added ('OK')	image/png	etag:%22457e6eaa0193acf307713afa4beff9c7%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b900655a6e9ee210e9d6c7_G%c3%b6ran-Andersson.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b900655a6e9ee210e9d6c7_G%c3%b6ran-Andersson.png	(from https://musemind.agency/services/ui-ux-design)
11:07:31	7410/7410	---M--	200	added ('OK')	image/png	etag:%225fb8a0954bc12a05a12ed0f38a113d04%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65b900651a2cb4a53ba4fc2a_Rimon-Attalla.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65b900651a2cb4a53ba4fc2a_Rimon-Attalla.png	(from https://musemind.agency/services/ui-ux-design)
11:07:31	228/228	---M--	200	added ('OK')	image/png	etag:%22d0ae10475a84433c35eb9a39beb041d6%22	https://assets-global.website-files.com/643f7373d3f6653157617339/658c05bbc7d6a88a8223a8b1_Arrow%20New.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/658c05bbc7d6a88a8223a8b1_Arrow%20New.png	(from https://musemind.agency/services/ui-ux-design)
11:07:31	254/254	---M--	200	added ('OK')	image/png	etag:%2202e66fb8fb694d69f22dccd3284a7a2c%22	https://assets-global.website-files.com/643f7373d3f6653157617339/658c05e035d9c5d29fc419ef_Arrow%20New.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/658c05e035d9c5d29fc419ef_Arrow%20New.png	(from https://musemind.agency/services/ui-ux-design)
11:07:32	2119/2119	---M--	200	added ('OK')	image/png	etag:%22b2326a20138374d4d471fd64cc97291e%22	https://assets-global.website-files.com/643f7373d3f6653157617339/6576f8670295fc5759be51d1_Component%2082-1.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/6576f8670295fc5759be51d1_Component%2082-1.png	(from https://musemind.agency/services/ui-ux-design)
11:07:33	4347/4347	---M--	200	added ('OK')	image/png	etag:%229b5a7320d0c1ba6eff1bb85f6428b308%22	https://assets-global.website-files.com/643f7373d3f6653157617339/65840e188fe7ad63d2701163_hajj.png	G:/httrack/port4/assets-global.website-files.com/643f7373d3f6653157617339/65840e188fe7ad63d2701163_hajj.png	(from https://musemind.agency/services/ui-ux-design)
